image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy
889,counting,How many water jugs are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000524522.jpg,0,512,0.0,-1.0703125,2,0,,,,,,,,,,,,,,,,,,,,,,,,
890,counting,How many trains are there?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000524525.jpg,0,512,0.0,-0.3984375,3,0,,,,,,,,,,,,,,,,,,,,,,,,
891,counting,How many kids are there?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000393464.jpg,0,512,0.0,-0.11572265625,5,0,,,,,,,,,,,,,,,,,,,,,,,,
892,counting,How many rocks?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262393.jpg,0,512,0.0,-0.1611328125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
893,counting,How many zebras are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262393.jpg,0,512,0.0,-0.1884765625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
894,counting,How many floors do you think the highest building has?,50,http://images.cocodataset.org/train2014/COCO_train2014_000000000250.jpg,0,2,0.9948932421090609,-1.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
895,counting,How many people are surfing?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,0,512,0.0,-0.10693359375,1,0,,,,,,,,,,,,,,,,,,,,,,,,
896,counting,How many kids are wearing black and white?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,0,52,0.9942671095191198,-1.3671875,5,0,,,,,,,,,,,,,,,,,,,,,,,,
897,counting,How many men are wearing hats?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,0,512,0.0,-0.111328125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
898,counting,How many holes are on the phone case?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,0,0.8231203125901451,-0.640625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
899,counting,How many phones do you see?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,512,0.0,-0.1884765625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
900,counting,How many cookies can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,0,512,0.0,-0.341796875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
901,counting,How many girls are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,0,512,0.0,-0.2216796875,1,0,,,,,,,,,,,,,,,,,,,,,,,,
902,counting,How many colors are in the tile?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,1,28,0.9906446467512592,-0.69140625,2,1,16.0,0.013334205534941506,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,
903,counting,How many people are standing next to each other?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.169921875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
904,counting,How many rackets?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-1.296875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
905,counting,How many people are in this photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1474609375,4,0,,,,,,,,,,,,,,,,,,,,,,,,
906,counting,How many girls are in the picture?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1650390625,4,0,,,,,,,,,,,,,,,,,,,,,,,,
907,counting,How many people don't have a skateboard?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.6953125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
908,counting,How many of the four main individuals are wearing baseball caps?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.15625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
909,counting,How many racquets?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-1.1875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
910,counting,How many legs are in the image?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,1,54,0.9111163728472117,-0.369140625,8,1,18.0,0.04010286679064417,0.9206198357143051,,,,,,,,,,,,,,,,,,,,,
911,counting,How many passengers does this bus carry?,30,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,21,0.5181007811905951,-1.7421875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
912,counting,How many open umbrellas are there on the beach?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,512,0.0,-1.40625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
913,counting,How many umbrellas do you see?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,512,0.0,-0.92578125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
914,counting,How many striped objects are in the photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,512,0.0,-1.4453125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
915,location,Where is the giraffe?,near tree,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,96,0.3850862145537766,-1.375,zoo,0,,,,,,,,,,,,,,,,,,,,,,,,
916,location,Where are the two blue coolers?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,0,83,0.3851375124870502,-0.462890625,floor,0,,,,,,,,,,,,,,,,,,,,,,,,
917,location,Where are the trucks?,dock,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,0,55,0.40266368347288245,-1.3125,dock,0,,,,,,,,,,,,,,,,,,,,,,,,
918,location,Where is Brooklyn Avenue?,bottom,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,1,161,0.6223139923343143,-1.8203125,nyc,1,17.0,0.02484051666777362,0.9519839065438831,,,,,,,,,,,,,,,,,,,,,
919,location,Where is the bird?,on cliff,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,0,74,0.4314489829795985,-0.92578125,on,0,,,,,,,,,,,,,,,,,,,,,,,,
920,location,Where is the mirror?,wall,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,0,71,0.42810724623778773,-0.83984375,wall,0,,,,,,,,,,,,,,,,,,,,,,,,
921,location,Where is the sink located?,bathroom,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,102,0.33605600565870647,-0.87109375,bathroom,0,,,,,,,,,,,,,,,,,,,,,,,,
922,location,Where is the soap?,shower,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,66,0.30850161804417275,-1.1640625,shower,0,,,,,,,,,,,,,,,,,,,,,,,,
923,location,Where is the human?,on top of hill,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,58,0.3865097194807893,-0.5078125,hill,0,,,,,,,,,,,,,,,,,,,,,,,,
924,location,Where is the light coming from?,window,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,32,0.24959923464691322,-0.828125,window,0,,,,,,,,,,,,,,,,,,,,,,,,
925,location,Where is the television?,wall,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,116,0.2311806946876536,-1.4921875,living,0,,,,,,,,,,,,,,,,,,,,,,,,
926,location,Where is the street sign?,pole,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,91,0.36778175424164594,-1.2109375,on,0,,,,,,,,,,,,,,,,,,,,,,,,
927,location,Where are the women walking?,crosswalk,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,51,0.38063518211944625,-1.390625,side,0,,,,,,,,,,,,,,,,,,,,,,,,
928,location,Where is the woman standing?,crosswalk,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,52,0.3551224374603281,-1.109375,side,0,,,,,,,,,,,,,,,,,,,,,,,,
929,location,Where was this shot at?,florist,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,0,129,0.4309442016488285,-0.9453125,flower,0,,,,,,,,,,,,,,,,,,,,,,,,
930,location,Where is the cupcake?,plate,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,64,0.3877189448699341,-0.91015625,on,0,,,,,,,,,,,,,,,,,,,,,,,,
931,location,Where was this picture taken?,parking lot,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,2,102,0.3748404167955615,-1.390625,beach,2,15.0,0.11392980557327115,0.8443536850036222,15.0,0.11414099012860615,,,,,0.8024677973715656,,,,,,,,,,,,,,
932,location,Where is the laptop?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,1,112,0.3838938954022649,-0.72265625,table,1,17.0,0.1691157298473954,0.8409160494198367,,,,,,,,,,,,,,,,,,,,,
933,location,Where are the two upside down glasses?,nightstand,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,81,0.3257860451843919,-1.8984375,table,0,,,,,,,,,,,,,,,,,,,,,,,,
934,location,Where is the open door?,nowhere,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,29,0.2659972456219628,-1.765625,on,0,,,,,,,,,,,,,,,,,,,,,,,,
935,location,Where are the buns?,by plates,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,0,72,0.43053021842450834,-1.203125,on,0,,,,,,,,,,,,,,,,,,,,,,,,
936,location,Where is the table lamp?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000448671.jpg,0,112,0.47404112121266734,-1.328125,desk,0,,,,,,,,,,,,,,,,,,,,,,,,
937,location,Where is the cup?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000393428.jpg,0,128,0.37847786079813517,-1.03125,table,0,,,,,,,,,,,,,,,,,,,,,,,,
938,location,Where do you think all these are located?,restaurant,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,103,0.3948805870407816,-0.3515625,restaurant,0,,,,,,,,,,,,,,,,,,,,,,,,
939,location,Where is the room?,restaurant,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,103,0.5279090586111461,-0.58203125,restaurant,0,,,,,,,,,,,,,,,,,,,,,,,,
940,location,Where is the cat?,bed,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,130,0.3691654190214012,-0.546875,bed,0,,,,,,,,,,,,,,,,,,,,,,,,
941,location,Where is number 8?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,0,56,0.46296610315902814,-1.0703125,left,0,,,,,,,,,,,,,,,,,,,,,,,,
942,location,Where is the shower located?,in bathroom,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,40,0.3673641965778956,-1.1484375,bathroom,0,,,,,,,,,,,,,,,,,,,,,,,,
943,location,Where is the cat sitting?,stump,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,0,125,0.41066873845646895,-0.9296875,st,0,,,,,,,,,,,,,,,,,,,,,,,,
944,location,Where is this?,beach,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,0,136,0.36515973328749873,-0.2421875,beach,0,,,,,,,,,,,,,,,,,,,,,,,,
945,reasoning,Why is the man on the street?,homeless,http://images.cocodataset.org/train2014/COCO_train2014_000000524314.jpg,0,145,0.48360612380118095,-0.48828125,home,0,,,,,,,,,,,,,,,,,,,,,,,,
946,reasoning,Why are the birds only appearing as black silhouettes?,shadows,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,1,79,0.3321910305152672,-2.0625,shadow,1,17.0,0.19183607460012486,0.9975025463691152,,,,,,,,,,,,,,,,,,,,,
947,reasoning,Why are there so many clothes on the bed?,laundry,http://images.cocodataset.org/train2014/COCO_train2014_000000131208.jpg,0,47,0.5046254201520136,-1.1015625,laundry,0,,,,,,,,,,,,,,,,,,,,,,,,
948,reasoning,Why is the man cooking so many hot dogs?,party,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,1,117,0.8019114884233869,-1.5859375,party,1,17.0,0.056331174476173265,0.8787419949064399,,,,,,,,,,,,,,,,,,,,,
949,reasoning,Why is the girl holding an umbrella?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,0,91,0.879705848295677,-1.078125,shade,0,,,,,,,,,,,,,,,,,,,,,,,,
950,reasoning,Why would someone not like the fruit at the front?,they don't like oranges,http://images.cocodataset.org/train2014/COCO_train2014_000000039288.jpg,0,85,0.5925709804029747,-2.390625,it,0,,,,,,,,,,,,,,,,,,,,,,,,
951,reasoning,Why is the top light on?,to stop traffic,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,0,111,0.47596844174343583,-0.4765625,stop,0,,,,,,,,,,,,,,,,,,,,,,,,
952,reasoning,Why is the man in mid-air?,snowboarding,http://images.cocodataset.org/train2014/COCO_train2014_000000524547.jpg,1,108,0.40312827333700874,-1.59375,snow,1,18.0,0.13897015219298636,0.8288713632524444,,,,,,,,,,,,,,,,,,,,,
953,classification,What kind of room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,0,74,0.3783129622363129,-0.462890625,living,0,,,,,,,,,,,,,,,,,,,,,,,,
954,classification,What kind of trees are on the table?,christmas,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,121,0.9945349575659549,-0.58203125,christmas,0,,,,,,,,,,,,,,,,,,,,,,,,
955,classification,What kind of food is shown?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,120,0.5016361288895358,-0.6640625,hot,1,18.0,0.05913291613228498,0.7725068857142602,,,,,,,,,,,,,,,,,,,,,
956,classification,What kind of sauce is in the largest ramekin?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,133,0.5766580226534339,-1.1953125,may,1,18.0,0.045982698516320426,0.9535998353544741,,,,,,,,,,,,,,,,,,,,,
957,classification,What kind of toppings are on the hot dogs?,onions,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,114,0.5039646580074845,-0.60546875,on,1,18.0,0.08195066297747798,0.9342064019134054,,,,,,,,,,,,,,,,,,,,,
958,classification,What kind of meat is this?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,126,0.516452630169037,-1.171875,hot,0,,,,,,,,,,,,,,,,,,,,,,,,
959,classification,What kind of potato are the fries?,sweet,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,139,0.5564951277526287,-1.140625,sweet,1,26.0,0.04282827667200824,0.9566466065061588,,,,,,,,,,,,,,,,,,,,,
960,classification,What kind of plants are these?,flowers,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,140,0.510002281278309,-0.83984375,flowers,0,,,,,,,,,,,,,,,,,,,,,,,,
961,classification,What kind of aircraft is this?,cargo plane,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,98,0.45007184627851904,-0.369140625,cargo,0,,,,,,,,,,,,,,,,,,,,,,,,
962,classification,What kind of lamp is on the floor?,floor lamp,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,132,0.45441428985931603,-1.3828125,floor,0,,,,,,,,,,,,,,,,,,,,,,,,
963,classification,What kind of hat is the man with the girls wearing?,baseball cap,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,141,0.5541510384981012,-0.283203125,baseball,0,,,,,,,,,,,,,,,,,,,,,,,,
964,classification,What kind of celebration is this?,birthday,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,117,0.8149073969430654,-0.8671875,anniversary,0,,,,,,,,,,,,,,,,,,,,,,,,
965,classification,What kind of court is at the edge of the field?,soccer,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,112,0.4476162777260394,-0.48828125,soccer,0,,,,,,,,,,,,,,,,,,,,,,,,
966,classification,What kind of nut is shown?,peanut,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,0,34,0.9327829964075145,-0.84765625,peanut,0,,,,,,,,,,,,,,,,,,,,,,,,
967,classification,What kind of animals are in there?,cows,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,139,0.5888221491564852,-0.267578125,cows,0,,,,,,,,,,,,,,,,,,,,,,,,
968,classification,What kind of siding is on this house?,tile,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,1,123,0.8967425694918763,-0.482421875,tile,1,17.0,0.041626757258554144,0.8702290979524684,,,,,,,,,,,,,,,,,,,,,
969,classification,What kind of vehicle is the yellow one?,truck,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,0,98,0.458295349504639,-0.54296875,truck,0,,,,,,,,,,,,,,,,,,,,,,,,
970,classification,What kind of room is this?,kitchen,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,1,72,0.5399000914539477,-0.09423828125,kitchen,1,15.0,0.07334899972715593,0.8830374409547587,,,,,,,,,,,,,,,,,,,,,
971,classification,What kind of pizza is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,80,0.5089770207644713,-0.2421875,cheese,0,,,,,,,,,,,,,,,,,,,,,,,,
972,classification,What kind of trees are in this photo?,pine,http://images.cocodataset.org/train2014/COCO_train2014_000000393480.jpg,0,114,0.8862120565968526,-0.54296875,pine,0,,,,,,,,,,,,,,,,,,,,,,,,
973,classification,What kind of suit is he wearing?,swim,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,1,122,0.9858498278863924,-1.015625,swim,1,19.0,0.012942586011658699,0.9826301639446198,,,,,,,,,,,,,,,,,,,,,
974,classification,What kind of passenger does the bus carry?,children,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,0,123,0.4053141111002876,-0.96875,school,0,,,,,,,,,,,,,,,,,,,,,,,,
975,classification,What kind of id is that?,old id,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,89,0.4813420290211677,-1.1875,un,0,,,,,,,,,,,,,,,,,,,,,,,,
976,classification,What kind of phone is this?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,120,0.4567525683491487,-0.9296875,ph,0,,,,,,,,,,,,,,,,,,,,,,,,
977,classification,What kind of animal is on the beach?,horse,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,1,98,0.47967402110095697,-0.1337890625,horse,1,15.0,0.11428335052614931,0.7835807040488099,,,,,,,,,,,,,,,,,,,,,
978,comparison,Which hand holds the umbrella?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,0,77,0.3950566510274667,-0.58203125,right,0,,,,,,,,,,,,,,,,,,,,,,,,
979,comparison,Which direction is Brooklyn Ave?,north,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,0,135,0.5400407774911667,-1.8359375,north,0,,,,,,,,,,,,,,,,,,,,,,,,
980,comparison,Which hand is the man holding up?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,43,0.4604879889970285,-0.734375,right,0,,,,,,,,,,,,,,,,,,,,,,,,
981,comparison,Which floor lamp is not lit?,one in corner,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,70,0.4435038815655773,-1.8359375,left,0,,,,,,,,,,,,,,,,,,,,,,,,
982,comparison,Which buses are double deckers?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,12,0.9991373992037658,-0.53515625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
983,comparison,Which way can you not turn?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,106,0.48237288605578016,-0.267578125,left,0,,,,,,,,,,,,,,,,,,,,,,,,
984,comparison,Which baby is still an infant?,neither,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,140,0.50922299921238,-2.0,left,0,,,,,,,,,,,,,,,,,,,,,,,,
985,comparison,Which man is controlling the kite?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,1,96,0.8237115290894884,-2.140625,none,1,17.0,0.06829742988495313,0.9975025463691152,,,,,,,,,,,,,,,,,,,,,
986,comparison,Which vehicle is the smallest?,car,http://images.cocodataset.org/train2014/COCO_train2014_000000131299.jpg,0,147,0.5462512190930683,-0.80078125,car,0,,,,,,,,,,,,,,,,,,,,,,,,
987,comparison,Which hand is the person holding the phone in?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,1,87,0.5467837147572704,-0.439453125,left,1,15.0,0.0894596611376945,0.8649735207179273,,,,,,,,,,,,,,,,,,,,,
988,comparison,Which room is this?,bedroom,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,0,119,0.3308869234487362,-0.1376953125,bedroom,0,,,,,,,,,,,,,,,,,,,,,,,,
989,comparison,Which two are actually playing?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,65,0.34566301103220465,-1.1015625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
990,comparison,Which direction is the turn lane going?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,59,0.4451302471235316,-0.6640625,left,0,,,,,,,,,,,,,,,,,,,,,,,,
991,comparison,Which way is the man's hat facing?,down,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,1,44,0.33616038380126917,-0.671875,down,1,16.0,0.14410634356287372,0.954434002924965,,,,,,,,,,,,,,,,,,,,,
