image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_1_entropy,cluster_2_n_points,cluster_2_avg_strength,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy
893,counting,How many zebras are there?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000262393.jpg,0,512,0.0,-0.1884765625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
894,counting,How many floors do you think the highest building has?,50,http://images.cocodataset.org/train2014/COCO_train2014_000000000250.jpg,0,512,0.0,-1.0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
895,counting,How many people are surfing?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,0,512,0.0,-0.10693359375,1,0,,,,,,,,,,,,,,,,,,,,,,,,
896,counting,How many kids are wearing black and white?,5,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,0,512,0.0,-1.3671875,5,0,,,,,,,,,,,,,,,,,,,,,,,,
897,counting,How many men are wearing hats?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131342.jpg,0,512,0.0,-0.111328125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
898,counting,How many holes are on the phone case?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,512,0.0,-0.640625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
899,counting,How many phones do you see?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,512,0.0,-0.1884765625,1,0,,,,,,,,,,,,,,,,,,,,,,,,
900,counting,How many cookies can be seen?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000000009.jpg,0,512,0.0,-0.341796875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
901,counting,How many girls are visible?,2,http://images.cocodataset.org/train2014/COCO_train2014_000000393493.jpg,0,512,0.0,-0.2216796875,1,0,,,,,,,,,,,,,,,,,,,,,,,,
902,counting,How many colors are in the tile?,1,http://images.cocodataset.org/train2014/COCO_train2014_000000131351.jpg,0,512,0.0,-0.69140625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
903,counting,How many people are standing next to each other?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.169921875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
904,counting,How many rackets?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-1.296875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
905,counting,How many people are in this photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1474609375,4,0,,,,,,,,,,,,,,,,,,,,,,,,
906,counting,How many girls are in the picture?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.1650390625,4,0,,,,,,,,,,,,,,,,,,,,,,,,
907,counting,How many people don't have a skateboard?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.6953125,0,0,,,,,,,,,,,,,,,,,,,,,,,,
908,counting,How many of the four main individuals are wearing baseball caps?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-0.15625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
909,counting,How many racquets?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,512,0.0,-1.1875,4,0,,,,,,,,,,,,,,,,,,,,,,,,
910,counting,How many legs are in the image?,8,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,1,54,0.9111163728472118,-0.369140625,8,1,18.0,0.04010286679064418,0.9206198357143051,,,,,,,,,,,,,,,,,,,,,
911,counting,How many passengers does this bus carry?,30,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,4,0.125,-1.7421875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
912,counting,How many open umbrellas are there on the beach?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,512,0.0,-1.40625,2,0,,,,,,,,,,,,,,,,,,,,,,,,
913,counting,How many umbrellas do you see?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,512,0.0,-0.92578125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
914,counting,How many striped objects are in the photo?,4,http://images.cocodataset.org/train2014/COCO_train2014_000000131374.jpg,0,512,0.0,-1.4453125,3,0,,,,,,,,,,,,,,,,,,,,,,,,
915,location,Where is the giraffe?,near tree,http://images.cocodataset.org/train2014/COCO_train2014_000000000025.jpg,0,68,0.3850092831159693,-1.375,zoo,0,,,,,,,,,,,,,,,,,,,,,,,,
916,location,Where are the two blue coolers?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,0,52,0.3851375146341756,-0.462890625,floor,0,,,,,,,,,,,,,,,,,,,,,,,,
917,location,Where are the trucks?,dock,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,0,55,0.4025413916561611,-1.3125,dock,0,,,,,,,,,,,,,,,,,,,,,,,,
918,location,Where is Brooklyn Avenue?,bottom,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,1,157,0.6222875304935188,-1.8203125,nyc,1,15.0,0.02813076739016517,0.9877812438119247,,,,,,,,,,,,,,,,,,,,,
919,location,Where is the bird?,on cliff,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,0,66,0.43144861573572235,-0.92578125,on,0,,,,,,,,,,,,,,,,,,,,,,,,
920,location,Where is the mirror?,wall,http://images.cocodataset.org/train2014/COCO_train2014_000000262207.jpg,0,59,0.42810016075396207,-0.83984375,wall,0,,,,,,,,,,,,,,,,,,,,,,,,
921,location,Where is the sink located?,bathroom,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,46,0.3355673836404114,-0.87109375,bathroom,0,,,,,,,,,,,,,,,,,,,,,,,,
922,location,Where is the soap?,shower,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,32,0.30737634667496816,-1.1640625,shower,0,,,,,,,,,,,,,,,,,,,,,,,,
923,location,Where is the human?,on top of hill,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,48,0.3864930959512253,-0.5078125,hill,0,,,,,,,,,,,,,,,,,,,,,,,,
924,location,Where is the light coming from?,window,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,26,0.2496020423584983,-0.828125,window,0,,,,,,,,,,,,,,,,,,,,,,,,
925,location,Where is the television?,wall,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,116,0.23117950940080945,-1.4921875,living,0,,,,,,,,,,,,,,,,,,,,,,,,
926,location,Where is the street sign?,pole,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,48,0.36778179510168035,-1.2109375,on,0,,,,,,,,,,,,,,,,,,,,,,,,
927,location,Where are the women walking?,crosswalk,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,40,0.3806400953614579,-1.390625,side,0,,,,,,,,,,,,,,,,,,,,,,,,
928,location,Where is the woman standing?,crosswalk,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,43,0.3551207019642163,-1.109375,side,0,,,,,,,,,,,,,,,,,,,,,,,,
929,location,Where was this shot at?,florist,http://images.cocodataset.org/train2014/COCO_train2014_000000262283.jpg,0,95,0.4303251151908511,-0.9453125,flower,0,,,,,,,,,,,,,,,,,,,,,,,,
930,location,Where is the cupcake?,plate,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,45,0.387718378183978,-0.91015625,on,0,,,,,,,,,,,,,,,,,,,,,,,,
931,location,Where was this picture taken?,parking lot,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,1,81,0.37462887653990085,-1.390625,beach,1,15.0,0.11415404274526941,0.9709505944546686,,,,,,,,,,,,,,,,,,,,,
932,location,Where is the laptop?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,1,34,0.3838932480520363,-0.72265625,table,1,17.0,0.16911576261485128,0.8409160494198367,,,,,,,,,,,,,,,,,,,,,
933,location,Where are the two upside down glasses?,nightstand,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,41,0.3257861801899269,-1.8984375,table,0,,,,,,,,,,,,,,,,,,,,,,,,
934,location,Where is the open door?,nowhere,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,29,0.2659969397289644,-1.765625,on,0,,,,,,,,,,,,,,,,,,,,,,,,
935,location,Where are the buns?,by plates,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,0,60,0.430530051814547,-1.203125,on,0,,,,,,,,,,,,,,,,,,,,,,,,
936,location,Where is the table lamp?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000448671.jpg,0,72,0.4740390835106772,-1.328125,desk,0,,,,,,,,,,,,,,,,,,,,,,,,
937,location,Where is the cup?,on table,http://images.cocodataset.org/train2014/COCO_train2014_000000393428.jpg,0,46,0.37851135461167024,-1.03125,table,0,,,,,,,,,,,,,,,,,,,,,,,,
938,location,Where do you think all these are located?,restaurant,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,77,0.3948125942047,-0.3515625,restaurant,0,,,,,,,,,,,,,,,,,,,,,,,,
939,location,Where is the room?,restaurant,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,67,0.5279619358159332,-0.58203125,restaurant,0,,,,,,,,,,,,,,,,,,,,,,,,
940,location,Where is the cat?,bed,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,40,0.36916471658606387,-0.546875,bed,0,,,,,,,,,,,,,,,,,,,,,,,,
941,location,Where is number 8?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000524557.jpg,0,56,0.46296630012334683,-1.0703125,left,0,,,,,,,,,,,,,,,,,,,,,,,,
942,location,Where is the shower located?,in bathroom,http://images.cocodataset.org/train2014/COCO_train2014_000000546179.jpg,0,35,0.3669133141090162,-1.1484375,bathroom,0,,,,,,,,,,,,,,,,,,,,,,,,
943,location,Where is the cat sitting?,stump,http://images.cocodataset.org/train2014/COCO_train2014_000000524572.jpg,0,51,0.41066854949112225,-0.9296875,st,0,,,,,,,,,,,,,,,,,,,,,,,,
944,location,Where is this?,beach,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,0,46,0.3644844455087102,-0.2421875,beach,0,,,,,,,,,,,,,,,,,,,,,,,,
945,reasoning,Why is the man on the street?,homeless,http://images.cocodataset.org/train2014/COCO_train2014_000000524314.jpg,0,131,0.4833824408961062,-0.48828125,home,0,,,,,,,,,,,,,,,,,,,,,,,,
946,reasoning,Why are the birds only appearing as black silhouettes?,shadows,http://images.cocodataset.org/train2014/COCO_train2014_000000262260.jpg,1,35,0.33215627280740706,-2.0625,shadow,1,17.0,0.19183846029386722,0.9975025463691152,,,,,,,,,,,,,,,,,,,,,
947,reasoning,Why are there so many clothes on the bed?,laundry,http://images.cocodataset.org/train2014/COCO_train2014_000000131208.jpg,0,41,0.3606178392235906,-1.1015625,laundry,0,,,,,,,,,,,,,,,,,,,,,,,,
948,reasoning,Why is the man cooking so many hot dogs?,party,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,0,60,0.801882676923447,-1.5859375,party,0,,,,,,,,,,,,,,,,,,,,,,,,
949,reasoning,Why is the girl holding an umbrella?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,0,26,0.8798189486148722,-1.078125,shade,0,,,,,,,,,,,,,,,,,,,,,,,,
950,reasoning,Why would someone not like the fruit at the front?,they don't like oranges,http://images.cocodataset.org/train2014/COCO_train2014_000000039288.jpg,0,77,0.5926149409399347,-2.390625,it,0,,,,,,,,,,,,,,,,,,,,,,,,
951,reasoning,Why is the top light on?,to stop traffic,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,0,77,0.47576870126343157,-0.4765625,stop,0,,,,,,,,,,,,,,,,,,,,,,,,
952,reasoning,Why is the man in mid-air?,snowboarding,http://images.cocodataset.org/train2014/COCO_train2014_000000524547.jpg,0,49,0.40562133359905345,-1.59375,snow,0,,,,,,,,,,,,,,,,,,,,,,,,
953,classification,What kind of room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000262172.jpg,0,72,0.3783244929168047,-0.462890625,living,0,,,,,,,,,,,,,,,,,,,,,,,,
954,classification,What kind of trees are on the table?,christmas,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,117,0.9945304974829537,-0.58203125,christmas,0,,,,,,,,,,,,,,,,,,,,,,,,
955,classification,What kind of food is shown?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,78,0.5015754497367545,-0.6640625,hot,1,16.0,0.06652612696780444,0.8112781244591328,,,,,,,,,,,,,,,,,,,,,
956,classification,What kind of sauce is in the largest ramekin?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,86,0.576765187931695,-1.1953125,may,0,,,,,,,,,,,,,,,,,,,,,,,,
957,classification,What kind of toppings are on the hot dogs?,onions,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,69,0.503963545696517,-0.60546875,on,1,15.0,0.08415704610506057,0.9018972358711528,,,,,,,,,,,,,,,,,,,,,
958,classification,What kind of meat is this?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,84,0.5164454690990793,-1.171875,hot,0,,,,,,,,,,,,,,,,,,,,,,,,
959,classification,What kind of potato are the fries?,sweet,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,1,99,0.556277020417987,-1.140625,sweet,1,26.0,0.04283403008989453,0.9566466065061588,,,,,,,,,,,,,,,,,,,,,
960,classification,What kind of plants are these?,flowers,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,92,0.5083591764672126,-0.83984375,flowers,0,,,,,,,,,,,,,,,,,,,,,,,,
961,classification,What kind of aircraft is this?,cargo plane,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,82,0.45004791169504915,-0.369140625,cargo,0,,,,,,,,,,,,,,,,,,,,,,,,
962,classification,What kind of lamp is on the floor?,floor lamp,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,70,0.4543270881135992,-1.3828125,floor,0,,,,,,,,,,,,,,,,,,,,,,,,
963,classification,What kind of hat is the man with the girls wearing?,baseball cap,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,134,0.5529824919428136,-0.283203125,baseball,0,,,,,,,,,,,,,,,,,,,,,,,,
964,classification,What kind of celebration is this?,birthday,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,77,0.8148263810169953,-0.8671875,anniversary,0,,,,,,,,,,,,,,,,,,,,,,,,
965,classification,What kind of court is at the edge of the field?,soccer,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,66,0.44755679063701387,-0.48828125,soccer,0,,,,,,,,,,,,,,,,,,,,,,,,
966,classification,What kind of nut is shown?,peanut,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,0,32,0.9327951927424818,-0.84765625,peanut,0,,,,,,,,,,,,,,,,,,,,,,,,
967,classification,What kind of animals are in there?,cows,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,117,0.5886944798306439,-0.267578125,cows,0,,,,,,,,,,,,,,,,,,,,,,,,
968,classification,What kind of siding is on this house?,tile,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,1,51,0.8967321065930942,-0.482421875,tile,1,17.0,0.041628106127701035,0.8702290979524684,,,,,,,,,,,,,,,,,,,,,
969,classification,What kind of vehicle is the yellow one?,truck,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,0,57,0.4582216059019367,-0.54296875,truck,0,,,,,,,,,,,,,,,,,,,,,,,,
970,classification,What kind of room is this?,kitchen,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,75,0.48000162186941436,-0.09423828125,kitchen,0,,,,,,,,,,,,,,,,,,,,,,,,
971,classification,What kind of pizza is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,80,0.5090554840550499,-0.2421875,cheese,0,,,,,,,,,,,,,,,,,,,,,,,,
972,classification,What kind of trees are in this photo?,pine,http://images.cocodataset.org/train2014/COCO_train2014_000000393480.jpg,0,112,0.8861453906308109,-0.54296875,pine,0,,,,,,,,,,,,,,,,,,,,,,,,
973,classification,What kind of suit is he wearing?,swim,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,1,94,0.9858491039161428,-1.015625,swim,1,19.0,0.01294260425146256,0.9826301639446198,,,,,,,,,,,,,,,,,,,,,
974,classification,What kind of passenger does the bus carry?,children,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,0,55,0.4050968320232845,-0.96875,school,0,,,,,,,,,,,,,,,,,,,,,,,,
975,classification,What kind of id is that?,old id,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,61,0.4813409293863807,-1.1875,un,0,,,,,,,,,,,,,,,,,,,,,,,,
976,classification,What kind of phone is this?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,0,89,0.45675075491385525,-0.9296875,ph,0,,,,,,,,,,,,,,,,,,,,,,,,
977,classification,What kind of animal is on the beach?,horse,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,0,70,0.4796696888663923,-0.1337890625,horse,0,,,,,,,,,,,,,,,,,,,,,,,,
978,comparison,Which hand holds the umbrella?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,0,41,0.3944518762313414,-0.58203125,right,0,,,,,,,,,,,,,,,,,,,,,,,,
979,comparison,Which direction is Brooklyn Ave?,north,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,0,76,0.5399919935384478,-1.8359375,north,0,,,,,,,,,,,,,,,,,,,,,,,,
980,comparison,Which hand is the man holding up?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,43,0.4604426667882856,-0.734375,right,0,,,,,,,,,,,,,,,,,,,,,,,,
981,comparison,Which floor lamp is not lit?,one in corner,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,57,0.44350333327334013,-1.8359375,left,0,,,,,,,,,,,,,,,,,,,,,,,,
982,comparison,Which buses are double deckers?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,0,0.9991372027860757,-0.53515625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
983,comparison,Which way can you not turn?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,98,0.4823686092523728,-0.267578125,left,0,,,,,,,,,,,,,,,,,,,,,,,,
984,comparison,Which baby is still an infant?,neither,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,86,0.5092226437223278,-2.0,left,0,,,,,,,,,,,,,,,,,,,,,,,,
985,comparison,Which man is controlling the kite?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,1,53,0.8237122148914915,-2.140625,none,1,16.0,0.06884650972898249,0.9886994082884974,,,,,,,,,,,,,,,,,,,,,
986,comparison,Which vehicle is the smallest?,car,http://images.cocodataset.org/train2014/COCO_train2014_000000131299.jpg,0,115,0.5462504875345224,-0.80078125,car,0,,,,,,,,,,,,,,,,,,,,,,,,
987,comparison,Which hand is the person holding the phone in?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,1,85,0.5467376668014284,-0.439453125,left,1,16.0,0.09209245017146425,0.8387794678549646,,,,,,,,,,,,,,,,,,,,,
988,comparison,Which room is this?,bedroom,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,0,69,0.33071745620337817,-0.1376953125,bedroom,0,,,,,,,,,,,,,,,,,,,,,,,,
989,comparison,Which two are actually playing?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,0,65,0.34535299926874335,-1.1015625,0,0,,,,,,,,,,,,,,,,,,,,,,,,
990,comparison,Which direction is the turn lane going?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,0,54,0.4451277487131474,-0.6640625,left,0,,,,,,,,,,,,,,,,,,,,,,,,
991,comparison,Which way is the man's hat facing?,down,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,0,36,0.3325981843933945,-0.671875,down,0,,,,,,,,,,,,,,,,,,,,,,,,
992,person identification,Who made the cock?,rolex,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,0,12,0.1165018924183848,-3.09375,rolex,0,,,,,,,,,,,,,,,,,,,,,,,,
993,person identification,Whose logo is on the official's chair?,wilson,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,0,156,0.9671017743372993,-0.203125,wilson,0,,,,,,,,,,,,,,,,,,,,,,,,
994,person identification,Who is in the photo?,zebras,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,1,138,0.7098047955802035,-1.3828125,zebra,1,15.0,0.050101399928929896,0.9018972358711528,,,,,,,,,,,,,,,,,,,,,
995,person identification,Who is going to eat this pizza?,people,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,0,147,0.43477678118068835,-1.4375,people,0,,,,,,,,,,,,,,,,,,,,,,,,
996,person identification,Who is the woman the picture on wall?,none,http://images.cocodataset.org/train2014/COCO_train2014_000000131312.jpg,1,138,0.6589403676718567,-0.98046875,mother,1,19.0,0.05478771138070319,0.9041116874399232,,,,,,,,,,,,,,,,,,,,,
997,person identification,Who is the pilot?,man,http://images.cocodataset.org/train2014/COCO_train2014_000000000247.jpg,0,81,0.434927956918817,-1.2890625,man,0,,,,,,,,,,,,,,,,,,,,,,,,
998,time-related,What game would you play when you saw this as a child?,tag,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,94,0.6148258398729434,-2.71875,sheep,0,,,,,,,,,,,,,,,,,,,,,,,,
