image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_12_entropy,cluster_13_n_points,cluster_13_avg_strength,cluster_13_entropy
955,classification,What kind of food is shown?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,11,173,0.9981342947232394,-1.099043607711792,Hot,11,22.0,0.0021237053129010515,0.991524766643338,27.0,0.0022008532550543197,35.0,0.0020862907127417838,39.0,0.0021963407739313138,18.0,0.002103032224953245,41.0,0.0021451355680212484,15.0,0.0020905064735164776,58.0,0.002231452989526299,107.0,0.0021663978711617088,18.0,0.00214960961786929,15.0,0.0022106147569513263,,,0.9829951409678863,0.9698506773463129,0.9803292693891239,0.9455305560363263,0.9884255684995849,0.9877812438119247,0.9800197599083537,0.9678629120270771,0.9728825026363701,0.9967916319816366,,,,,,,
956,classification,What kind of sauce is in the largest ramekin?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,261,0.9824394552197268,-0.9606754779815674,Must,4,22.0,0.0032228104156117585,0.9970151057384782,40.0,0.003075634283504979,205.0,0.0032426243075302018,25.0,0.0031730536925389605,,,,,,,,,,,,,,,,,0.982391214777506,0.9840755567032947,0.9787071762354436,,,,,,,,,,,,,,
957,classification,What kind of toppings are on the hot dogs?,onions,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,2,101,0.9932783880110486,-0.6558362245559692,On,2,17.0,0.0026129425755873903,0.9595784770480079,297.0,0.0031374533272864377,,,,,,,,,,,,,,,,,,,,,0.9724520426442474,,,,,,,,,,,,,,,,
958,classification,What kind of meat is this?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,4,296,0.997307464256092,-0.6487321853637695,Hot,4,15.0,0.0020867818127674686,0.9718495448242642,16.0,0.002194606291066147,43.0,0.002248830937034235,25.0,0.002148649493168604,,,,,,,,,,,,,,,,,0.8980898459737487,0.9268480303713198,0.9543073978906051,,,,,,,,,,,,,,
959,classification,What kind of potato are the fries?,sweet,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,3,266,0.9975885754983368,-0.587687611579895,S,3,15.0,0.001930662029595891,0.9859247724121322,22.0,0.0019377221670391785,8.0,0.0019428383021320322,,,,,,,,,,,,,,,,,,,0.9888167467420675,0.954434002924965,,,,,,,,,,,,,,,
960,classification,What kind of plants are these?,flowers,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,6,222,0.9980648587751706,-0.8192254304885864,D,6,24.0,0.0019034823637794187,0.9756641375534827,23.0,0.0019365221355600066,31.0,0.0019134830300916322,21.0,0.001930229162762699,32.0,0.0018949328482027743,21.0,0.0019151392405209195,,,,,,,,,,,,,0.962336684315086,0.9691684255411185,0.8768312711674583,0.9854422811384552,0.9428535968118459,,,,,,,,,,,,
961,classification,What kind of aircraft is this?,cargo plane,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,2,71,0.9989207841388068,-0.49308130145072937,Air,2,306.0,0.0019392969410575917,0.9915132297283016,130.0,0.00193560050531898,,,,,,,,,,,,,,,,,,,,,0.9907229545483415,,,,,,,,,,,,,,,,
962,classification,What kind of lamp is on the floor?,floor lamp,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,3,316,0.9984429333439406,-1.23813796043396,L,3,17.0,0.0024737934464204438,0.8516924496551459,20.0,0.0023875928515183936,15.0,0.0026669670549316574,,,,,,,,,,,,,,,,,,,0.9703227248076731,0.9967916319816366,,,,,,,,,,,,,,,
963,classification,What kind of hat is the man with the girls wearing?,baseball cap,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,7,178,0.9961575467277034,-0.42587488889694214,Baseball,7,23.0,0.0022589619349143693,0.9849269366259108,15.0,0.0022173884115122564,42.0,0.002269726949189229,63.0,0.0023401884408148833,13.0,0.0022304713324839834,55.0,0.002300077850638183,17.0,0.0025542865997834514,,,,,,,,,,,0.982798115178801,0.9649029108046341,0.9755048098178599,0.9421567638998996,0.9712409471525663,0.9774178175281716,,,,,,,,,,,
964,classification,What kind of celebration is this?,birthday,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,4,154,0.9968129227102205,-0.7126922011375427,Wed,4,224.0,0.0021096251910632607,0.9719487081917294,39.0,0.002047588513006106,22.0,0.002101975702446384,14.0,0.0020237778188137686,,,,,,,,,,,,,,,,,0.9814735078133039,0.9700357646545448,0.9620871761502205,,,,,,,,,,,,,,
965,classification,What kind of court is at the edge of the field?,soccer,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,7,253,0.9934543679431015,-0.33876803517341614,Tennis,7,19.0,0.002761921335041128,0.8693978806749074,22.0,0.002592478577346553,23.0,0.0025758849738245757,33.0,0.0025282568251584433,23.0,0.0025102237543048692,51.0,0.0023988952756400766,10.0,0.002250439487644301,,,,,,,,,,,0.9283266063904658,0.9863237070924824,0.9547323387866127,0.9527439088345311,0.9791639672092982,0.9609640474436811,,,,,,,,,,,
966,classification,What kind of nut is shown?,peanut,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,3,277,0.9967240683381622,-0.9742817878723145,Wal,3,21.0,0.0022683847738154913,0.9588649012766761,51.0,0.0022975308898157245,13.0,0.002249636541716455,,,,,,,,,,,,,,,,,,,0.9642673345183789,0.9629470156266078,,,,,,,,,,,,,,,
967,classification,What kind of animals are in there?,cows,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,5,206,0.9984668630923422,-0.6656526327133179,C,5,38.0,0.0019049279485724964,0.9847332066426742,22.0,0.0019001839756080025,17.0,0.0019011683240024442,105.0,0.001905782236634487,18.0,0.0019168292180514028,,,,,,,,,,,,,,,0.9888167467420675,0.981232716348107,0.9823369906186552,0.8424887242433627,,,,,,,,,,,,,
968,classification,What kind of siding is on this house?,tile,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,8,235,0.9996863190208124,-0.8280519247055054,T,8,67.0,0.0017643161882509694,0.9842051983985058,21.0,0.0017637420574616888,16.0,0.0017632381288114143,17.0,0.001764146255269004,26.0,0.0017633283655238171,15.0,0.0017611041771853958,40.0,0.0017639540332283481,36.0,0.0017646188762753022,,,,,,,,,0.9751060324573733,0.9965119062478288,0.9878171319090819,0.9982270255729266,0.9613833012053531,0.9404912642711963,0.9772334773480919,,,,,,,,,,
969,classification,What kind of vehicle is the yellow one?,truck,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,6,321,0.9997076034562368,-0.2918822765350342,T,6,17.0,0.0017665497044059672,0.9770358764490155,15.0,0.0017655670161908206,20.0,0.0017687998733795704,17.0,0.0017653628437792005,7.0,0.001758129857896886,63.0,0.0017668385754897444,,,,,,,,,,,,,0.9877812438119246,0.8713688243068336,0.9363348190250746,0.9821410328348752,0.9754758420638104,,,,,,,,,,,,
970,classification,What kind of room is this?,kitchen,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,8,255,0.998727859337475,-0.09708841145038605,K,8,43.0,0.0019928088446134738,0.9717471401575709,57.0,0.002008914703114445,36.0,0.0020030239583582565,20.0,0.0019572329908835112,42.0,0.001954764597319942,5.0,0.0019764598475523532,14.0,0.0020006167391968654,19.0,0.0019857532207226496,,,,,,,,,0.9591918745446973,0.9763324000266074,0.9596390821693784,0.9730730597561178,0.0,0.8699155297736259,0.9431541408460861,,,,,,,,,,
971,classification,What kind of pizza is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,8,160,0.9985237580310135,-0.7355406284332275,Che,8,207.0,0.002026323973721053,0.9812382936199332,17.0,0.002039378044667214,23.0,0.0020229127001352193,32.0,0.0019767405153540522,20.0,0.002035485700410539,27.0,0.002029999473831743,94.0,0.0020122384103499415,17.0,0.0020200835405320703,,,,,,,,,0.8846148739279865,0.9570850556153867,0.9924056671541609,0.9545258142257613,0.9829951409678864,0.9702629718398824,0.9360847109776411,,,,,,,,,,
972,classification,What kind of trees are in this photo?,pine,http://images.cocodataset.org/train2014/COCO_train2014_000000393480.jpg,8,178,0.9978714869259174,-0.220227912068367,P,8,15.0,0.002029364468718427,0.9500685975366211,101.0,0.0020596864269677648,15.0,0.001986977684603598,11.0,0.001986739558382327,15.0,0.002022669673445032,24.0,0.00200450369870969,42.0,0.002007104467579207,17.0,0.002011774682101961,,,,,,,,,0.9696136929386499,0.9859247724121322,0.9922150607220183,0.9654013672997089,0.9444347946052616,0.9817690205788594,0.951983906543883,,,,,,,,,,
973,classification,What kind of suit is he wearing?,swim,http://images.cocodataset.org/train2014/COCO_train2014_000000131339.jpg,3,307,0.9990660174384561,-0.983712911605835,Sw,3,21.0,0.0020045201374413023,0.925179736803574,15.0,0.001972794034418001,15.0,0.0021748359134294943,,,,,,,,,,,,,,,,,,,0.9949490477321437,0.7835807040488099,,,,,,,,,,,,,,,
974,classification,What kind of passenger does the bus carry?,children,http://images.cocodataset.org/train2014/COCO_train2014_000000262415.jpg,2,343,0.9977179944276665,-0.9561401605606079,School,2,40.0,0.002258096884630532,0.9459856468538564,27.0,0.0021947520921159016,,,,,,,,,,,,,,,,,,,,,0.9768423538049816,,,,,,,,,,,,,,,,
975,classification,What kind of id is that?,old id,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,7,215,0.9869318498891035,-1.5571695566177368,Phone,7,25.0,0.0028905441238565575,0.9730265235413915,25.0,0.0037220987395643877,21.0,0.003826400776412948,26.0,0.003287596340128062,73.0,0.00443123488653587,27.0,0.003843327040838875,25.0,0.00350520158884163,,,,,,,,,,,0.9548163081079344,0.9693542486434172,0.9870271094132725,0.9724708471889884,0.9713833059551538,0.9505030771498539,,,,,,,,,,,
976,classification,What kind of phone is this?,pharos,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,5,245,0.9977172434613926,-1.34636652469635,This,5,15.0,0.0022027000621271543,0.9018972358711528,12.0,0.0021248024583279384,31.0,0.0021712795093638626,46.0,0.002200209616012613,25.0,0.0022173469358496086,,,,,,,,,,,,,,,0.9808340377961403,0.9719442553087106,0.9464496805387155,0.9316462888311462,,,,,,,,,,,,,
977,classification,What kind of animal is on the beach?,horse,http://images.cocodataset.org/train2014/COCO_train2014_000000131373.jpg,4,147,0.9985102401888287,-0.04018029198050499,Hor,4,266.0,0.002108046016387819,0.9691641623991661,19.0,0.002027043586965555,17.0,0.0020085162605011633,14.0,0.002018732843664861,,,,,,,,,,,,,,,,,0.9224323529821663,0.9856676426534905,0.9821410328348752,,,,,,,,,,,,,,
978,comparison,Which hand holds the umbrella?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000131101.jpg,7,214,0.9993430642451088,-0.6584815979003906,Left,7,39.0,0.0019436905990585956,0.9540785732616222,15.0,0.0019077583474555306,18.0,0.0019111822262090014,24.0,0.0019338603676005226,37.0,0.0018988838415623839,13.0,0.0018854555056834596,23.0,0.0018864173513653021,,,,,,,,,,,0.9446232142545791,0.9773429734731779,0.9441359346989788,0.9826237884795803,0.9610115714257866,0.982090077621246,,,,,,,,,,,
979,comparison,Which direction is Brooklyn Ave?,north,http://images.cocodataset.org/train2014/COCO_train2014_000000131126.jpg,7,237,0.9964224964648397,-0.5341799855232239,Right,7,15.0,0.0022104153961563025,0.9543063494363562,21.0,0.002318502441207178,39.0,0.002400176997159233,16.0,0.002286877785013051,16.0,0.0022519872197463795,16.0,0.00236515387614728,13.0,0.002216468822464002,,,,,,,,,,,0.8522643192882267,0.9334571102479817,0.9248008763572907,0.9414280318460245,0.8957541375001011,0.99473723787795,,,,,,,,,,,
980,comparison,Which hand is the man holding up?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,6,191,0.9991325775816642,-0.584469199180603,Left,6,15.0,0.002005088712028216,0.9877812438119247,127.0,0.002001085624516467,19.0,0.0019790868904086137,19.0,0.0019974024926570585,15.0,0.001998694238921347,25.0,0.001973279405992421,,,,,,,,,,,,,0.9733120805447847,0.9796494552648446,0.9495113755878275,0.9877812438119246,0.9688722567006118,,,,,,,,,,,,
981,comparison,Which floor lamp is not lit?,one in corner,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,5,240,0.9993560021622162,-0.9971798658370972,Right,5,24.0,0.001919433470996544,0.9474343611056534,31.0,0.0018911170948985678,82.0,0.00193789767138672,17.0,0.0019117628018978613,16.0,0.0019464017364349915,,,,,,,,,,,,,,,0.9662474979254357,0.947959419972375,0.9856676426534906,0.949701216438411,,,,,,,,,,,,,
982,comparison,Which buses are double deckers?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,9,244,0.996834746737404,-0.6602163314819336,,9,48.0,0.0020969184084245825,0.9677225911336605,25.0,0.0021329039198957106,37.0,0.002107904304553299,39.0,0.0020904347793044725,21.0,0.002069056880380176,16.0,0.002037964719063127,21.0,0.002060606475762921,23.0,0.0020767565120407127,16.0,0.0020390591828014634,,,,,,,0.998561914578656,0.9452913342792314,0.9412640115794102,0.9693542486434172,0.9414280318460244,0.9751060324573735,0.9668324690003138,0.9414280318460245,,,,,,,,,
983,comparison,Which way can you not turn?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,4,143,0.9990677312054375,-0.9204273223876953,Left,4,105.0,0.0019473379001404825,0.9808698749015681,133.0,0.001931626560267756,31.0,0.0019123570880332078,10.0,0.001902531718546311,,,,,,,,,,,,,,,,,0.976187620340208,0.9810902063909221,0.9911594714322186,,,,,,,,,,,,,,
984,comparison,Which baby is still an infant?,neither,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,7,134,0.9991182667014558,-0.9192694425582886,Left,7,135.0,0.001954253053824088,0.983099212742046,42.0,0.0019305533417923345,23.0,0.0019049962905455442,16.0,0.0019495160998739595,19.0,0.001985792300154402,15.0,0.0018816760076217308,15.0,0.0018875657340618622,,,,,,,,,,,0.9820689323195226,0.997189429761854,0.9965119062478288,0.8614856395892376,0.9718495448242642,0.9718495448242642,,,,,,,,,,,
985,comparison,Which man is controlling the kite?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,5,217,0.9973403190675074,-0.7597557306289673,Man,5,17.0,0.002003816747248728,0.9719977955078913,10.0,0.0019927098706209742,30.0,0.0020163864522114365,99.0,0.0021265062433436562,15.0,0.002169939481271739,,,,,,,,,,,,,,,0.9911594714322186,0.9758071098111266,0.9813024121992912,0.7835807040488099,,,,,,,,,,,,,
986,comparison,Which vehicle is the smallest?,car,http://images.cocodataset.org/train2014/COCO_train2014_000000131299.jpg,5,297,0.9984200388311574,-0.1999327838420868,Car,5,24.0,0.0021720440784028373,0.9320027314271102,16.0,0.0021189616420591,21.0,0.0020981986817905636,15.0,0.002057591325626877,20.0,0.0021381405707145934,,,,,,,,,,,,,,,0.9755307720176265,0.9428535968118459,0.982798115178801,0.8550976671496153,,,,,,,,,,,,,
987,comparison,Which hand is the person holding the phone in?,left,http://images.cocodataset.org/train2014/COCO_train2014_000000393489.jpg,5,174,0.998813546407984,-0.25231367349624634,Left,5,207.0,0.00202928580536942,0.9769190289343724,15.0,0.0019748555550160593,15.0,0.0019357384134749199,11.0,0.00192019288196899,5.0,0.002022576309236292,,,,,,,,,,,,,,,0.9543063494363562,0.9859247724121322,0.9904129681145393,0.0,,,,,,,,,,,,,
988,comparison,Which room is this?,bedroom,http://images.cocodataset.org/train2014/COCO_train2014_000000131352.jpg,2,295,0.9858612717380766,-0.006804737262427807,Bed,2,30.0,0.002858986749958045,0.9526821575578099,16.0,0.0028221440649263594,,,,,,,,,,,,,,,,,,,,,0.8950145145731531,,,,,,,,,,,,,,,,
989,comparison,Which two are actually playing?,0,http://images.cocodataset.org/train2014/COCO_train2014_000000131366.jpg,7,311,0.9993072893330349,-1.1263514757156372,,7,42.0,0.0018903313070435645,0.9585299617147841,25.0,0.001868247583852449,15.0,0.0019027761335096997,36.0,0.0018800477119683562,25.0,0.0018892477848607228,28.0,0.0018831474602214106,20.0,0.0019086601034970778,,,,,,,,,,,0.9949956408022635,0.9967916319816366,0.9596011076729789,0.9767604755637349,0.9825098436366377,0.8637400525036966,,,,,,,,,,,
990,comparison,Which direction is the turn lane going?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000262442.jpg,7,240,0.9987635394133807,-0.732947826385498,Left,7,59.0,0.002017895427648813,0.9921214990986166,17.0,0.002030697554423323,25.0,0.0020030206627656834,109.0,0.0020067697103901814,18.0,0.002008836465518209,5.0,0.0019999081039925332,15.0,0.0020262486600083843,,,,,,,,,,,0.9603948809345497,0.9949956408022635,0.9811577263695515,0.9388201415867106,0.0,0.9189900464321514,,,,,,,,,,,
991,comparison,Which way is the man's hat facing?,down,http://images.cocodataset.org/train2014/COCO_train2014_000000131376.jpg,7,292,0.9946984190749116,-1.2788729667663574,For,7,36.0,0.0026084056855097642,0.9567267723850726,27.0,0.002524161548413283,15.0,0.002462619150666072,26.0,0.0026973948944728674,27.0,0.002542522070642748,19.0,0.0027014823576549593,26.0,0.0023747293959733994,,,,,,,,,,,0.9613686282726053,0.9161314485121343,0.9129986686368239,0.9974706934315656,0.9894975386227151,0.9793283207185152,,,,,,,,,,,
992,person identification,Who made the cock?,rolex,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,2,326,0.9958985272176929,-0.416282057762146,Ro,2,24.0,0.0032666195966037036,0.8946998735610134,23.0,0.0034993247827955196,,,,,,,,,,,,,,,,,,,,,0.8522265176859654,,,,,,,,,,,,,,,,
993,person identification,Whose logo is on the official's chair?,wilson,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,1,86,0.9800784554756992,-1.0069113969802856,W,1,320.0,0.003669247607338285,0.9764622903303803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,person identification,Who is in the photo?,zebras,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,6,206,0.9942880833951456,-0.1323549747467041,Z,6,16.0,0.0026161287937242397,0.9886085007312413,37.0,0.002818495147025646,18.0,0.0028627029784704006,16.0,0.0029621084220798127,85.0,0.00290809678292443,16.0,0.0029909418207074317,,,,,,,,,,,,,0.9796574438863814,0.9955380299191111,0.9965119062478288,0.9674355446031492,0.985056822321508,,,,,,,,,,,,
995,person identification,Who is going to eat this pizza?,people,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,2,250,0.9993685407816211,-2.4158172607421875,A,2,31.0,0.001980917051554776,0.9389465364536526,51.0,0.0019235146994601166,,,,,,,,,,,,,,,,,,,,,0.9814701672774876,,,,,,,,,,,,,,,,
996,person identification,Who is the woman the picture on wall?,none,http://images.cocodataset.org/train2014/COCO_train2014_000000131312.jpg,6,197,0.9977254017795913,-2.91650652885437,Woman,6,16.0,0.0021199285254662097,0.949701216438411,23.0,0.002050862945100143,15.0,0.0020345917004703723,75.0,0.0021284850482227204,40.0,0.002044816347395096,47.0,0.0021383677170844313,,,,,,,,,,,,,0.997189429761854,0.9949490477321437,0.9481496963820284,0.9812561342026184,0.9858905218477853,,,,,,,,,,,,
997,person identification,Who is the pilot?,man,http://images.cocodataset.org/train2014/COCO_train2014_000000000247.jpg,6,251,0.9984277731131596,-2.297433376312256,Not,6,50.0,0.001957039945500563,0.9786865428121646,18.0,0.0019718660896795685,35.0,0.0019551695810667746,15.0,0.0019501649247871307,15.0,0.0019487534358797376,19.0,0.001935685695350572,,,,,,,,,,,,,0.9057125980138372,0.9961439357898728,0.9877812438119247,0.9654013672997089,0.9427556840016249,,,,,,,,,,,,
